date,hour,demand
2021-05-09,1,51.15526464276463
2021-05-09,2,51.15526464276463
2021-05-09,3,45.00573005698005
2021-05-09,6,54.56229482391248
2021-05-09,8,54.56229482391248
2021-05-09,9,65.82971247108013
2021-05-09,10,72.39064025789028
2021-05-09,11,96.70642722092721
2021-05-09,12,103.7708175343175
2021-05-09,13,101.1427552262552
2021-05-09,14,101.84944651100528
2021-05-09,15,104.07617472614525
2021-05-09,16,104.07617472614525
2021-05-09,17,91.61088300479477
2021-05-09,18,93.36860767010768
2021-05-09,19,94.96452676027675
2021-05-09,20,79.004365005365
2021-05-09,21,70.82154831279834
2021-05-09,22,66.64583872608877
2021-05-09,23,48.956718663402846
2021-05-10,0,49.75824344174343
2021-05-10,1,49.75824344174343
2021-05-10,5,50.41606882006883
2021-05-10,6,65.84494687270077
2021-05-10,7,65.84494687270077
2021-05-10,8,65.84494687270077
2021-05-10,9,82.38966633910749
2021-05-10,10,71.21384063648767
2021-05-10,11,71.79423358123356
2021-05-10,12,75.71082996796231
2021-05-10,13,77.77098386961622
2021-05-10,14,80.48975720086011
2021-05-10,15,79.39878207413499
2021-05-10,16,79.39878207413499
2021-05-10,17,81.43826293151297
2021-05-10,18,83.03026900876904
2021-05-10,19,72.49516240404472
2021-05-10,20,66.91993329056561
2021-05-10,21,64.04618041381273
2021-05-10,22,49.221428303178314
2021-05-10,23,46.98949567208389
2021-05-11,0,44.17969164060339
2021-05-11,2,44.17969164060339
2021-05-11,3,45.525891996891986
2021-05-11,5,51.30034128725306
2021-05-11,6,66.71795397670785
2021-05-11,7,66.71795397670785
2021-05-11,8,66.71795397670785
2021-05-11,9,77.44586476105596
2021-05-11,10,67.8040877597348
2021-05-11,11,69.47752484552488
2021-05-11,12,63.161965645465656
2021-05-11,13,65.30129892329894
2021-05-11,14,72.67220695970695
2021-05-11,15,71.15109826284825
2021-05-11,16,71.15109826284825
2021-05-11,17,82.6314167591668
2021-05-11,18,84.49010517260521
2021-05-11,19,65.00479775779772
2021-05-11,20,67.12771758796757
2021-05-11,21,67.32045843970843
2021-05-11,22,52.40872093647094
2021-05-11,23,49.602664372664364
2021-05-12,0,49.67636883922176
2021-05-12,5,53.90050778850778
2021-05-12,6,63.86615392124214
2021-05-12,7,63.86615392124214
2021-05-12,8,63.86615392124214
2021-05-12,9,76.4577546766959
2021-05-12,10,67.63854306804309
2021-05-12,11,69.8086713471714
2021-05-12,12,61.92197126022126
2021-05-12,13,64.02599116624116
2021-05-12,14,70.8542983035483
2021-05-12,15,69.57017824767826
2021-05-12,16,69.57017824767826
2021-05-12,17,85.20391345582527
2021-05-12,18,87.04775999817178
2021-05-12,19,66.62096385096385
2021-05-12,20,61.86109553681612
2021-05-12,21,65.53821953046953
2021-05-12,22,57.71210547785549
2021-05-12,23,52.50089269989268
2021-05-13,0,47.15786216996511
2021-05-13,1,47.15786216996511
2021-05-13,5,51.999658637658634
2021-05-13,6,58.69528120136943
2021-05-13,7,58.69528120136943
2021-05-13,8,58.69528120136943
2021-05-13,9,67.29866844810968
2021-05-13,10,62.94108833758835
2021-05-13,11,68.17631175306182
2021-05-13,12,64.75422563547566
2021-05-13,13,65.83559410110588
2021-05-13,14,73.5204033363151
2021-05-13,15,69.9552947700448
2021-05-13,16,69.9552947700448
2021-05-13,17,85.11977318977324
2021-05-13,18,87.98741392866394
2021-05-13,19,71.71393786768787
2021-05-13,20,58.446279325249925
2021-05-13,21,63.52168105968109
2021-05-13,22,59.61488217338218
2021-05-13,23,56.663361601361586
2021-05-14,0,51.37040686600982
2021-05-14,1,51.37040686600982
2021-05-14,2,51.37040686600982
2021-05-14,3,53.92267117142117
2021-05-14,5,55.58458363858366
2021-05-14,6,59.63228338818046
2021-05-14,7,59.63228338818046
2021-05-14,8,59.63228338818046
2021-05-14,9,66.3878180637446
2021-05-14,10,68.15351008251008
2021-05-14,11,79.24228804528806
2021-05-14,12,77.83633513708513
2021-05-14,13,79.60087318422318
2021-05-14,14,83.41645468583704
2021-05-14,15,90.36803964553964
2021-05-14,16,90.36803964553964
2021-05-14,17,96.01644874569878
2021-05-14,18,96.95076424501427
2021-05-14,19,80.3101022958523
2021-05-14,20,68.29907669454728
2021-05-14,21,71.45346427646427
2021-05-14,22,63.04829267029268
2021-05-14,23,60.251487123987125
2021-05-15,0,57.107138555888575
2021-05-15,1,57.107138555888575
2021-05-15,2,57.107138555888575
2021-05-15,5,52.57376743626743
2021-05-15,7,52.05481688191983
2021-05-15,8,52.05481688191983
2021-05-15,9,70.79525472675476
2021-05-15,10,82.22033019921255
2021-05-15,11,98.04357862834335
2021-05-15,12,106.52651533651536
2021-05-15,13,106.35511645761646
2021-05-15,14,105.1408531838532
2021-05-15,15,101.61045645095639
2021-05-15,16,101.61045645095639
2021-05-15,17,99.57723124152535
2021-05-15,18,98.17622952102366
2021-05-15,19,90.24672743977153
2021-05-15,20,69.3264619737561
2021-05-15,21,69.61453704628705
2021-05-15,22,64.05865198690199
2021-05-15,23,53.79457926332923
2021-05-16,0,57.1784181744182
2021-05-16,1,57.1784181744182
2021-05-16,2,57.1784181744182
2021-05-16,3,56.08007868982871
2021-05-16,4,51.991994995745
2021-05-16,6,55.09906845442139
2021-05-16,7,55.09906845442139
2021-05-16,8,55.09906845442139
2021-05-16,9,68.04617667517672
2021-05-16,10,72.38340091390093
2021-05-16,11,94.73261561640975
2021-05-16,12,106.57263491084079
2021-05-16,13,104.30415109835698
2021-05-16,14,106.40610828387298
2021-05-16,15,104.69839570016036
2021-05-16,16,104.69839570016036
2021-05-16,17,98.37747288767876
2021-05-16,18,97.78197891868483
2021-05-16,19,92.61788019333608
2021-05-16,20,72.62546143616734
2021-05-16,21,69.58482002257006
2021-05-16,22,61.94896263921268
2021-05-16,23,55.05671094889515
2021-05-17,4,48.324850397423944
2021-05-17,5,55.01052269952269
2021-05-17,6,61.9744815199707
2021-05-17,7,61.9744815199707
2021-05-17,8,61.9744815199707
2021-05-17,9,75.13543929980692
2021-05-17,10,64.55855873755873
2021-05-17,11,68.40989380989377
2021-05-17,12,73.93086380286377
2021-05-17,13,73.8254938024938
2021-05-17,14,72.92923218448216
2021-05-17,15,72.159745032745
2021-05-17,16,72.159745032745
2021-05-17,17,83.860545972546
2021-05-17,18,86.25195865245864
2021-05-17,19,78.76759148259147
2021-05-17,20,64.57420576645576
2021-05-17,21,62.21818194768195
2021-05-17,22,48.814866402116394
2021-05-17,23,56.46296653455474
2021-05-18,0,52.25621846454201
2021-05-18,1,52.25621846454201
2021-05-18,2,52.25621846454201
2021-05-18,5,53.29186084068435
2021-05-18,6,62.87108035142247
2021-05-18,7,62.87108035142247
2021-05-18,8,62.87108035142247
2021-05-18,9,67.84233419031949
2021-05-18,10,61.08144610944611
2021-05-18,11,65.6197201872202
2021-05-18,12,61.09483863576509
2021-05-18,13,60.83613108405755
2021-05-18,14,67.36286010503657
2021-05-18,15,65.36767878254642
2021-05-18,16,65.36767878254642
2021-05-18,17,83.70455434217203
2021-05-18,18,86.84246827246828
2021-05-18,19,74.1263039865626
2021-05-18,20,66.883213998964
2021-05-18,21,65.11826987826988
2021-05-18,22,52.8746746864247
2021-05-18,23,58.29771589521588
2021-05-19,0,54.680023159846726
2021-05-19,5,55.38424536356888
2021-05-19,6,59.538832415950054
2021-05-19,7,59.538832415950054
2021-05-19,8,59.538832415950054
2021-05-19,9,68.2606030434707
2021-05-19,10,63.48590867417187
2021-05-19,11,68.63123093573095
2021-05-19,12,62.42818863924745
2021-05-19,13,60.69271418777301
2021-05-19,14,66.63064065019945
2021-05-19,15,64.85748385873386
2021-05-19,16,64.85748385873386
2021-05-19,17,85.78695792986976
2021-05-19,18,88.47521665262842
2021-05-19,19,75.59747122672984
2021-05-19,20,64.50113603335662
2021-05-19,21,65.74224203574204
2021-05-19,22,58.258480325230316
2021-05-19,23,61.869856587856546
2021-05-20,0,57.409066925449274
2021-05-20,1,57.409066925449274
2021-05-20,3,53.49316217279451
2021-05-20,5,51.29261041790452
2021-05-20,6,58.59435933347698
2021-05-20,7,58.59435933347698
2021-05-20,8,58.59435933347698
2021-05-20,9,62.57740030829738
2021-05-20,10,58.61504157830475
2021-05-20,11,67.16602327900858
2021-05-20,12,65.28463076792488
2021-05-20,13,63.68945940301528
2021-05-20,14,68.91723087968676
2021-05-20,15,66.88886589663059
2021-05-20,16,66.88886589663059
2021-05-20,17,86.58061949161956
2021-05-20,18,90.5734531672032
2021-05-20,19,79.38153447557252
2021-05-20,20,62.51126379121969
2021-05-20,21,66.10424474599476
2021-05-20,22,58.641795861545845
2021-05-20,23,65.19261644836641
2021-05-21,0,52.98800830977302
2021-05-21,1,52.98800830977302
2021-05-21,2,52.98800830977302
2021-05-21,5,47.1863455808897
2021-05-21,6,60.11887325365267
2021-05-21,7,60.11887325365267
2021-05-21,8,60.11887325365267
2021-05-21,9,60.97417578663169
2021-05-21,10,63.41499881599883
2021-05-21,11,74.69809775716199
2021-05-21,12,81.15766633965163
2021-05-21,13,80.83486758285288
2021-05-21,14,84.6275269528946
2021-05-21,15,88.8887107647255
2021-05-21,16,88.8887107647255
2021-05-21,17,96.98904372479373
2021-05-21,18,98.4419229011729
2021-05-21,19,81.44531329217166
2021-05-21,20,71.4530360345709
2021-05-21,21,72.56272365597367
2021-05-21,22,64.9660265752766
2021-05-21,23,66.26042485455719
2021-05-22,0,60.21333584171817
2021-05-22,1,60.21333584171817
2021-05-22,2,60.21333584171817
2021-05-22,4,51.1712367724868
2021-05-22,5,48.09024018465196
2021-05-22,6,55.45616504138564
2021-05-22,7,55.45616504138564
2021-05-22,8,55.45616504138564
2021-05-22,9,72.60233510008513
2021-05-22,10,86.4729473119473
2021-05-22,11,101.67547007676417
2021-05-22,12,118.13009250662192
2021-05-22,13,119.5705174890469
2021-05-22,14,111.65658077761017
2021-05-22,15,104.49454012654007
2021-05-22,16,104.49454012654007
2021-05-22,17,104.49586958466371
2021-05-22,18,102.82184190863603
2021-05-22,19,91.20828841583251
2021-05-22,20,77.35218959798372
2021-05-22,21,75.88312091612093
2021-05-22,22,68.16339147889148
2021-05-22,23,56.87385736104853
2021-05-23,0,59.41290817679053
2021-05-23,1,59.41290817679053
2021-05-23,2,59.41290817679053
2021-05-23,3,57.64860446035445
2021-05-23,5,49.23828117144292
2021-05-23,6,52.36502378775908
2021-05-23,7,52.36502378775908
2021-05-23,8,52.36502378775908
2021-05-23,9,70.03142920042919
2021-05-23,10,78.71916329041328
2021-05-23,11,96.83343432493434
2021-05-23,12,118.78297702950645
2021-05-23,13,118.07698093301035
2021-05-23,14,111.01225765084588
2021-05-23,15,105.28264997420878
2021-05-23,16,105.28264997420878
2021-05-23,17,101.80752027602031
2021-05-23,18,101.95196597846598
2021-05-23,19,94.28309822584822
2021-05-23,20,78.80005381655383
2021-05-23,21,76.39023200873206
2021-05-23,22,68.45001465201467
2021-05-23,23,59.36972108066222
2021-05-24,0,55.781734938808476
2021-05-24,1,55.781734938808476
2021-05-24,3,49.115679452900046
2021-05-24,4,43.870686709260255
2021-05-24,5,49.73900014038249
2021-05-24,6,62.642323293665406
2021-05-24,8,62.642323293665406
2021-05-24,9,77.36170727257488
2021-05-24,10,69.27401540126542
2021-05-24,11,74.63370482295477
2021-05-24,12,80.99368858918855
2021-05-24,13,80.23361738261735
2021-05-24,14,78.26053645374226
2021-05-24,15,77.67354513950097
2021-05-24,16,77.67354513950097
2021-05-24,17,90.74403709253711
2021-05-24,18,91.95635274910273
2021-05-24,19,82.19228047878043
2021-05-24,20,64.77343314093314
2021-05-24,21,60.11452350427347
2021-05-24,22,52.19712272912273
2021-05-24,23,61.35273952082777
2021-05-25,0,52.416957725281264
2021-05-25,5,46.7926367804309
2021-05-25,6,61.67844387678597
2021-05-25,7,61.67844387678597
2021-05-25,8,61.67844387678597
2021-05-25,9,71.15006103482571
2021-05-25,10,65.70868037518038
2021-05-25,11,72.78061797461797
2021-05-25,12,68.81249344936107
2021-05-25,13,68.0356688665365
2021-05-25,14,74.82514728572077
2021-05-25,15,73.79087322372615
2021-05-25,16,73.79087322372615
2021-05-25,17,89.24093766255534
2021-05-25,18,90.16317812742813
2021-05-25,19,76.97740346769149
2021-05-25,20,66.03943388093387
2021-05-25,21,63.19653689828688
2021-05-25,22,55.776596218596204
2021-05-25,23,62.559320993821
2021-05-26,0,53.105064039446404
2021-05-26,1,53.105064039446404
2021-05-26,5,45.882049349343454
2021-05-26,6,60.9467792958675
2021-05-26,7,60.9467792958675
2021-05-26,8,60.9467792958675
2021-05-26,9,72.0729807164513
2021-05-26,10,67.61819773635952
2021-05-26,11,75.97862696562697
2021-05-26,12,70.71837202612204
2021-05-26,13,70.03259670884671
2021-05-26,14,74.62697422893007
2021-05-26,15,73.35668734642262
2021-05-26,16,73.35668734642262
2021-05-26,17,91.33592109742115
2021-05-26,18,91.79966654641656
2021-05-26,19,77.9545566848447
2021-05-26,20,64.97003222050282
2021-05-26,21,62.49729926554925
2021-05-26,22,60.23190553890551
2021-05-26,23,61.483645539645565
2021-05-27,0,54.786648806531154
2021-05-27,1,54.786648806531154
2021-05-27,3,53.273347867274325
2021-05-27,5,46.658693242487345
2021-05-27,6,60.65750168458989
2021-05-27,7,60.65750168458989
2021-05-27,8,60.65750168458989
2021-05-27,9,67.63545178242236
2021-05-27,10,64.9329967717468
2021-05-27,11,75.14323804898805
2021-05-27,12,73.2408926906427
2021-05-27,13,72.81349833391009
2021-05-27,14,78.20210360772126
2021-05-27,15,76.61378832877362
2021-05-27,16,76.61378832877362
2021-05-27,17,93.29187227587235
2021-05-27,18,95.3587596570097
2021-05-27,19,81.75647375851177
2021-05-27,20,62.15366131363195
2021-05-27,21,63.623323750323785
2021-05-27,22,63.708407111407126
2021-05-27,23,64.47805072759485
2021-05-28,0,53.546175864440556
2021-05-28,1,53.546175864440556
2021-05-28,2,53.546175864440556
2021-05-28,3,55.56982302174949
2021-05-28,5,47.11289273743684
2021-05-28,6,60.53672257372257
2021-05-28,7,60.53672257372257
2021-05-28,8,60.53672257372257
2021-05-28,9,76.47215320518262
2021-05-28,10,79.68893354793359
2021-05-28,11,91.04650365375365
2021-05-28,12,101.38037741887742
2021-05-28,13,101.25347915047915
2021-05-28,14,103.86164147889153
2021-05-28,15,103.50714370542316
2021-05-28,16,103.50714370542316
2021-05-28,17,105.16355733155734
2021-05-28,18,104.67687998112999
2021-05-28,19,93.71926932054873
2021-05-28,20,87.82924911199913
2021-05-28,21,89.25247993672998
2021-05-28,22,84.4906103803604
2021-05-28,23,65.64723929066577
2021-05-29,0,60.425847061979404
2021-05-29,1,60.425847061979404
2021-05-29,2,60.425847061979404
2021-05-29,3,61.74837815887816
2021-05-29,5,51.7352303426421
2021-05-29,6,48.96222810196338
2021-05-29,7,48.96222810196338
2021-05-29,8,48.96222810196338
2021-05-29,9,77.86594324901677
2021-05-29,10,83.99969151001501
2021-05-29,11,112.1419867888103
2021-05-29,12,128.33938804441743
2021-05-29,13,130.01723149726087
2021-05-29,14,122.05655027107964
2021-05-29,15,114.14816801716799
2021-05-29,16,114.14816801716799
2021-05-29,17,115.4112120080355
2021-05-29,18,114.1014453487689
2021-05-29,19,104.44466436123786
2021-05-29,20,94.17545182377535
2021-05-29,21,92.3895974765975
2021-05-29,22,83.78797818847819
2021-05-29,23,62.6568673418085
2021-05-30,0,59.46997091470621
2021-05-30,1,59.46997091470621
2021-05-30,2,59.46997091470621
2021-05-30,3,60.49895404595403
2021-05-30,4,55.34869456469456
2021-05-30,6,50.799791908527204
2021-05-30,7,50.799791908527204
2021-05-30,8,50.799791908527204
2021-05-30,9,81.26229960562313
2021-05-30,10,82.97908804866155
2021-05-30,11,110.91955506312863
2021-05-30,12,132.28951558354498
2021-05-30,13,132.4573415168709
2021-05-30,14,125.96829977538798
2021-05-30,15,119.53930231261111
2021-05-30,16,119.53930231261111
2021-05-30,17,114.70536956344311
2021-05-30,18,115.2546435487171
2021-05-30,19,110.58737203319555
2021-05-30,20,101.97347932405286
2021-05-30,21,98.34845257520259
2021-05-30,22,87.6973636826137
2021-05-30,23,65.18980200409611
2021-05-31,0,56.77064384852621
2021-05-31,1,56.77064384852621
2021-05-31,2,56.77064384852621
2021-05-31,5,51.34219008007244
2021-05-31,6,62.1686800850222
2021-05-31,7,62.1686800850222
2021-05-31,8,62.1686800850222
2021-05-31,9,90.31589704630873
2021-05-31,10,86.91035987977158
2021-05-31,11,91.28025418916592
2021-05-31,12,90.26014310689304
2021-05-31,13,89.41286144411136
2021-05-31,14,88.99223013968596
2021-05-31,15,90.83789033134617
2021-05-31,16,90.83789033134617
2021-05-31,17,102.6005257890258
2021-05-31,18,103.70692268842268
2021-05-31,19,94.51445275095271
2021-05-31,20,81.26131838531836
2021-05-31,21,82.98179807229805
2021-05-31,22,81.57086617086614
2021-05-31,23,61.12206023714848
2021-06-01,0,49.13740381078614
2021-06-01,1,49.13740381078614
2021-06-01,2,49.13740381078614
2021-06-01,5,49.054955231587584
2021-06-01,6,62.675564279531365
2021-06-01,7,62.675564279531365
2021-06-01,8,62.675564279531365
2021-06-01,9,79.53972708446238
2021-06-01,10,76.60920714144244
2021-06-01,11,78.42550445523975
2021-06-01,12,72.40111191422953
2021-06-01,13,75.75238070861597
2021-06-01,14,82.4740443227796
2021-06-01,15,87.97128424951953
2021-06-01,16,87.97128424951953
2021-06-01,17,90.31321517970048
2021-06-01,18,90.02933490257014
2021-06-01,19,82.00879248257188
2021-06-01,20,62.95690028458521
2021-06-01,21,62.99146782792367
2021-06-01,22,57.58087524893405
2021-06-01,23,56.13043268169737
2021-06-02,0,54.41489166062695
2021-06-02,2,54.41489166062695
2021-06-02,5,52.38655938669173
2021-06-02,6,60.87579528342024
2021-06-02,7,60.87579528342024
2021-06-02,8,60.87579528342024
2021-06-02,9,77.61777982801513
2021-06-02,10,76.08438463061997
2021-06-02,11,79.10638753512285
2021-06-02,12,72.09087834224597
2021-06-02,13,75.18451654500181
2021-06-02,14,81.45682656831184
2021-06-02,15,85.68188882087411
2021-06-02,16,85.68188882087411
2021-06-02,17,91.56142997307705
2021-06-02,18,90.23509562224265
2021-06-02,19,80.05562657440598
2021-06-02,20,61.790469361477854
2021-06-02,21,63.501169447654696
2021-06-02,22,62.1437224224577
2021-06-02,23,59.421415939180626
2021-06-03,0,53.7557500152353
2021-06-03,2,53.7557500152353
2021-06-03,5,52.91926815015048
2021-06-03,6,59.914653915528895
2021-06-03,7,59.914653915528895
2021-06-03,8,59.914653915528895
2021-06-03,9,73.24449909349904
2021-06-03,10,75.158102971103
2021-06-03,11,81.00863242313247
2021-06-03,12,76.2788608352432
2021-06-03,13,77.88740986050985
2021-06-03,14,86.0719132071632
2021-06-03,15,89.57437204462205
2021-06-03,16,89.57437204462205
2021-06-03,17,95.39941815591818
2021-06-03,18,95.09977187627187
2021-06-03,19,83.32887110166521
2021-06-03,20,59.828545788319
2021-06-03,21,63.88853323528321
2021-06-03,22,63.00303301328301
2021-06-03,23,63.8220856866445
2021-06-04,0,53.65758000006527
2021-06-04,1,53.65758000006527
2021-06-04,2,53.65758000006527
2021-06-04,4,48.61452454625983
2021-06-04,5,50.354098948981296
2021-06-04,6,62.28805462592964
2021-06-04,7,62.28805462592964
2021-06-04,8,62.28805462592964
2021-06-04,9,86.48216757425577
2021-06-04,10,90.17684149619441
2021-06-04,11,106.63693223878515
2021-06-04,12,117.44945832816416
2021-06-04,13,117.16233642849524
2021-06-04,14,120.9691037611626
2021-06-04,15,121.3250563641152
2021-06-04,16,121.3250563641152
2021-06-04,17,115.44944504950386
2021-06-04,18,114.64744336600216
2021-06-04,19,108.6826528830646
2021-06-04,20,106.09125993342168
2021-06-04,21,111.2956596328508
2021-06-04,22,101.8876832530215
2021-06-04,23,63.199465404965416
2021-06-05,0,61.102149415399396
2021-06-05,1,61.102149415399396
2021-06-05,2,61.102149415399396
2021-06-05,3,60.02559645909646
2021-06-05,5,51.83243808043807
2021-06-05,6,57.256208759921996
2021-06-05,7,57.256208759921996
2021-06-05,8,57.256208759921996
2021-06-05,9,95.4061102657519
2021-06-05,10,100.1642372330112
2021-06-05,11,142.12411452851708
2021-06-05,12,179.31636996989945
2021-06-05,13,180.71754436957391
2021-06-05,14,185.57600608942727
2021-06-05,15,177.85817224081396
2021-06-05,16,177.85817224081396
2021-06-05,17,148.73313483228736
2021-06-05,18,147.62458865624114
2021-06-05,19,137.90180758056303
2021-06-05,20,135.1494539215515
2021-06-05,21,134.27600919886217
2021-06-05,22,120.7713358678359
2021-06-05,23,64.8846483886484
2021-06-06,0,65.80363010138011
2021-06-06,1,65.80363010138011
2021-06-06,2,65.80363010138011
2021-06-06,3,63.29528225478224
2021-06-06,6,56.84976274297598
2021-06-06,8,56.84976274297598
2021-06-06,9,90.64226839466004
2021-06-06,10,92.70470380347776
2021-06-06,11,137.5344088453114
2021-06-06,12,176.90120110173058
2021-06-06,13,177.38414534267486
2021-06-06,14,184.13866215558326
2021-06-06,15,177.10553417517585
2021-06-06,16,177.10553417517585
2021-06-06,17,144.86318805684058
2021-06-06,18,144.51733500248756
2021-06-06,19,135.56326976652528
2021-06-06,20,134.08467392377153
2021-06-06,21,132.4765029458559
2021-06-06,22,119.10104033004036
2021-06-06,23,70.00122607022608
2021-06-07,0,50.45828840767075
2021-06-07,1,50.45828840767075
2021-06-07,2,50.45828840767075
2021-06-07,4,43.50221955495487
2021-06-07,5,47.98130840619076
2021-06-07,6,56.08029809542306
2021-06-07,7,56.08029809542306
2021-06-07,8,56.08029809542306
2021-06-07,9,82.57862004009063
2021-06-07,10,85.32159299306359
2021-06-07,11,89.81566838063891
2021-06-07,12,91.70290486637545
2021-06-07,13,91.35696798843857
2021-06-07,14,96.52169238713354
2021-06-07,15,98.69242051086167
2021-06-07,16,98.69242051086167
2021-06-07,17,94.10997891269955
2021-06-07,18,91.81254371826431
2021-06-07,19,84.75652760529229
2021-06-07,20,67.1272561354767
2021-06-07,21,65.375020896315
2021-06-07,22,59.48818393697805
2021-06-07,23,54.597635753135734
2021-06-08,0,44.77328975708386
2021-06-08,1,44.77328975708386
2021-06-08,4,43.14199666673197
2021-06-08,6,56.833515156140145
2021-06-08,7,56.833515156140145
2021-06-08,8,56.833515156140145
2021-06-08,9,77.26489042751324
2021-06-08,10,80.17976489523551
2021-06-08,11,85.77854332051389
2021-06-08,12,84.81877962165241
2021-06-08,13,85.20276578363857
2021-06-08,14,91.76810264122538
2021-06-08,15,94.62385653547932
2021-06-08,16,94.62385653547932
2021-06-08,17,94.40247019034301
2021-06-08,18,92.77130911068188
2021-06-08,19,81.5771857068526
2021-06-08,20,65.85758736021009
2021-06-08,21,64.60386632158692
2021-06-08,22,62.11581549278608
2021-06-08,23,54.116912143412115
2021-06-09,0,51.10098950722479
2021-06-09,1,51.10098950722479
2021-06-09,6,55.42130498559173
2021-06-09,7,55.42130498559173
2021-06-09,8,55.42130498559173
2021-06-09,9,78.90579343191622
2021-06-09,10,80.60704829701889
2021-06-09,11,88.2391875281581
2021-06-09,12,88.79707510394788
2021-06-09,13,90.03483255020532
2021-06-09,14,93.0131589182817
2021-06-09,15,94.58172618434898
2021-06-09,16,94.58172618434898
2021-06-09,17,98.2151926982273
2021-06-09,18,93.8211019648865
2021-06-09,19,83.21098083764774
2021-06-09,20,66.58551781864057
2021-06-09,21,65.80334400099562
2021-06-09,22,68.73857466847629
2021-06-09,23,58.3342397232397
2021-06-10,0,52.276727750463046
2021-06-10,1,52.276727750463046
2021-06-10,2,52.276727750463046
2021-06-10,3,53.35838824302059
2021-06-10,5,49.346154782037125
2021-06-10,6,53.999441368816356
2021-06-10,7,53.999441368816356
2021-06-10,8,53.999441368816356
2021-06-10,9,75.30405631717908
2021-06-10,10,78.96578480125538
2021-06-10,11,87.4793313288019
2021-06-10,12,90.84122426034705
2021-06-10,13,90.94463146610423
2021-06-10,14,95.33594532631811
2021-06-10,15,96.764652212025
2021-06-10,16,96.764652212025
2021-06-10,17,100.63303846466131
2021-06-10,18,96.83150061362339
2021-06-10,19,85.94083416025104
2021-06-10,20,63.544409528782296
2021-06-10,21,65.38841329281492
2021-06-10,22,70.30338623653788
2021-06-10,23,62.80477076082955
2021-06-11,0,53.76891824515355
2021-06-11,1,53.76891824515355
2021-06-11,2,53.76891824515355
2021-06-11,5,50.24071109609347
2021-06-11,6,60.516578509453524
2021-06-11,7,60.516578509453524
2021-06-11,8,60.516578509453524
2021-06-11,9,85.04200371959196
2021-06-11,10,90.65437178072472
2021-06-11,11,106.63602887744064
2021-06-11,12,121.21996631581928
2021-06-11,13,119.38316680835504
2021-06-11,14,119.73833148441976
2021-06-11,15,117.00991175600002
2021-06-11,16,117.00991175600002
2021-06-11,17,112.18387722571545
2021-06-11,18,112.17366726900548
2021-06-11,19,103.14407673807673
2021-06-11,20,103.44960575535579
2021-06-11,21,107.52345461945465
2021-06-11,22,103.63737623977335
2021-06-11,23,64.44368228068228
2021-06-12,0,64.98547883597881
2021-06-12,1,64.98547883597881
2021-06-12,2,64.98547883597881
2021-06-12,3,63.490835719835715
2021-06-12,6,57.37175825236853
2021-06-12,7,57.37175825236853
2021-06-12,8,57.37175825236853
2021-06-12,9,84.33802358881233
2021-06-12,10,90.80439710581818
2021-06-12,11,130.6095728316518
2021-06-12,12,173.45805102958045
2021-06-12,13,174.66354914257863
2021-06-12,14,172.46472653564763
2021-06-12,15,162.6883129889546
2021-06-12,16,162.6883129889546
2021-06-12,17,136.86099902582802
2021-06-12,18,135.99148483631382
2021-06-12,19,120.25878808371999
2021-06-12,20,119.13114184691588
2021-06-12,21,116.69450035585326
2021-06-12,22,108.89253198653194
2021-06-12,23,70.5411478891479
2021-06-13,0,66.6171016206016
2021-06-13,1,66.6171016206016
2021-06-13,2,66.6171016206016
2021-06-13,3,64.27534820734817
2021-06-13,6,61.46137800298831
2021-06-13,7,61.46137800298831
2021-06-13,8,61.46137800298831
2021-06-13,9,82.26608735837611
2021-06-13,10,85.3002404199115
2021-06-13,11,122.84507309065202
2021-06-13,12,160.57988295691234
2021-06-13,13,161.2298122868417
2021-06-13,14,159.92990016485064
2021-06-13,15,153.62297315014416
2021-06-13,16,153.62297315014416
2021-06-13,17,129.91794611577507
2021-06-13,18,130.00510403193297
2021-06-13,19,117.34683731226917
2021-06-13,20,114.74596642974042
2021-06-13,21,110.74271728707019
2021-06-13,22,103.96451759351757
2021-06-13,23,71.53784052302471
2021-06-14,0,56.770472020354376
2021-06-14,1,56.770472020354376
2021-06-14,6,59.20909198671699
2021-06-14,7,59.20909198671699
2021-06-14,8,59.20909198671699
2021-06-14,9,79.44738021183609
2021-06-14,10,80.16931963406962
2021-06-14,11,86.93336011863947
2021-06-14,12,95.08989845067788
2021-06-14,13,91.1076189893984
2021-06-14,14,89.06890119412178
2021-06-14,15,90.73646624018683
2021-06-14,16,90.73646624018683
2021-06-14,17,90.62586103439047
2021-06-14,18,86.7937634179546
2021-06-14,19,79.63210592784121
2021-06-14,20,63.072030971751545
2021-06-14,21,63.27594742534907
2021-06-14,22,68.94280170723276
2021-06-14,23,59.440733915322134
2021-06-15,0,54.63665994245404
2021-06-15,6,60.58327846418289
2021-06-15,7,60.58327846418289
2021-06-15,8,60.58327846418289
2021-06-15,9,75.77761562256063
2021-06-15,10,74.85674335648247
2021-06-15,11,80.79384886861739
2021-06-15,12,88.49848843275699
2021-06-15,13,85.61230043556897
2021-06-15,14,83.60148467344438
2021-06-15,15,84.63529835975807
2021-06-15,16,84.63529835975807
2021-06-15,17,89.3488806331492
2021-06-15,18,85.52427219420248
2021-06-15,19,76.84144216717519
2021-06-15,20,62.11133369680426
2021-06-15,21,62.28834060624224
2021-06-15,22,71.69793851486953
2021-06-15,23,61.29788052688052
2021-06-16,0,58.52304852337204
